"old_la_code","new_la_code","la_name","urn","schname","measure","value"
330,"E08000025","Birmingham",139484,"Fairway Primary Academy","ptfsm6cla1a","52%"
330,"E08000025","Birmingham",139484,"Fairway Primary Academy","ptnotfsm6cla1a","48%"
330,"E08000025","Birmingham",139484,"Fairway Primary Academy","tealgrp2","0"
330,"E08000025","Birmingham",139484,"Fairway Primary Academy","telig","29"
330,"E08000025","Birmingham",139484,"Fairway Primary Academy","tfsm6cla1a","15"
330,"E08000025","Birmingham",139484,"Fairway Primary Academy","tks1average","16.5"
330,"E08000025","Birmingham",139484,"Fairway Primary Academy","tnotfsm6cla1a","14"
330,"E08000025","Birmingham",139484,"Fairway Primary Academy","tsenele","1"
330,"E08000025","Birmingham",139484,"Fairway Primary Academy","tsenelk","4"
330,"E08000025","Birmingham",139520,"Hill West Primary School","nftype","ACC"
330,"E08000025","Birmingham",139520,"Hill West Primary School","ptfsm6cla1a","10%"
330,"E08000025","Birmingham",139520,"Hill West Primary School","ptnotfsm6cla1a","90%"
330,"E08000025","Birmingham",139520,"Hill West Primary School","tealgrp2","1"
330,"E08000025","Birmingham",139520,"Hill West Primary School","telig","59"
330,"E08000025","Birmingham",139520,"Hill West Primary School","tfsm6cla1a","6"
330,"E08000025","Birmingham",139520,"Hill West Primary School","tks1average","17.4"
330,"E08000025","Birmingham",139520,"Hill West Primary School","tnotfsm6cla1a","53"
330,"E08000025","Birmingham",139520,"Hill West Primary School","tsenele","0"
330,"E08000025","Birmingham",139520,"Hill West Primary School","tsenelk","9"
330,"E08000025","Birmingham",139631,"Pegasus Primary School","nftype","ACC"
330,"E08000025","Birmingham",139631,"Pegasus Primary School","ptfsm6cla1a","43%"
330,"E08000025","Birmingham",139631,"Pegasus Primary School","ptnotfsm6cla1a","57%"
330,"E08000025","Birmingham",139631,"Pegasus Primary School","tealgrp2","1"
330,"E08000025","Birmingham",139631,"Pegasus Primary School","telig","28"
330,"E08000025","Birmingham",139631,"Pegasus Primary School","tfsm6cla1a","12"
330,"E08000025","Birmingham",139631,"Pegasus Primary School","tks1average","16.8"
330,"E08000025","Birmingham",139631,"Pegasus Primary School","tnotfsm6cla1a","16"
330,"E08000025","Birmingham",139631,"Pegasus Primary School","tsenele","0"
330,"E08000025","Birmingham",139631,"Pegasus Primary School","tsenelk","3"
330,"E08000025","Birmingham",139637,"Woodhouse Primary Academy","nftype","AC"
330,"E08000025","Birmingham",139637,"Woodhouse Primary Academy","ptfsm6cla1a","49%"
330,"E08000025","Birmingham",139637,"Woodhouse Primary Academy","ptnotfsm6cla1a","51%"
330,"E08000025","Birmingham",139637,"Woodhouse Primary Academy","tealgrp2","17"
330,"E08000025","Birmingham",139637,"Woodhouse Primary Academy","telig","61"
330,"E08000025","Birmingham",139637,"Woodhouse Primary Academy","tfsm6cla1a","30"
330,"E08000025","Birmingham",139637,"Woodhouse Primary Academy","tks1average","17.0"
330,"E08000025","Birmingham",139637,"Woodhouse Primary Academy","tnotfsm6cla1a","31"
330,"E08000025","Birmingham",139637,"Woodhouse Primary Academy","tsenele","2"
330,"E08000025","Birmingham",139637,"Woodhouse Primary Academy","tsenelk","4"
330,"E08000025","Birmingham",139860,"The Orchards Primary Academy","nftype","ACC"
330,"E08000025","Birmingham",139860,"The Orchards Primary Academy","ptfsm6cla1a","72%"
330,"E08000025","Birmingham",139860,"The Orchards Primary Academy","ptnotfsm6cla1a","28%"
330,"E08000025","Birmingham",139860,"The Orchards Primary Academy","tealgrp2","6"
330,"E08000025","Birmingham",139860,"The Orchards Primary Academy","telig","25"
330,"E08000025","Birmingham",139860,"The Orchards Primary Academy","tfsm6cla1a","18"
330,"E08000025","Birmingham",139860,"The Orchards Primary Academy","tks1average","16.6"
330,"E08000025","Birmingham",139860,"The Orchards Primary Academy","tnotfsm6cla1a","7"
330,"E08000025","Birmingham",139860,"The Orchards Primary Academy","tsenele","0"
330,"E08000025","Birmingham",139860,"The Orchards Primary Academy","tsenelk","6"
330,"E08000025","Birmingham",140159,"Chivenor Primary School","nftype","AC"
330,"E08000025","Birmingham",140159,"Chivenor Primary School","ptfsm6cla1a","73%"
330,"E08000025","Birmingham",140159,"Chivenor Primary School","ptnotfsm6cla1a","27%"
330,"E08000025","Birmingham",140159,"Chivenor Primary School","tealgrp2","9"
330,"E08000025","Birmingham",140159,"Chivenor Primary School","telig","55"
330,"E08000025","Birmingham",140159,"Chivenor Primary School","tfsm6cla1a","40"
330,"E08000025","Birmingham",140159,"Chivenor Primary School","tks1average","14.5"
330,"E08000025","Birmingham",140159,"Chivenor Primary School","tnotfsm6cla1a","15"
330,"E08000025","Birmingham",140159,"Chivenor Primary School","tsenele","0"
330,"E08000025","Birmingham",140159,"Chivenor Primary School","tsenelk","8"
330,"E08000025","Birmingham",140161,"Oasis Academy Foundry","nftype","AC"
330,"E08000025","Birmingham",140161,"Oasis Academy Foundry","ptfsm6cla1a","68%"
330,"E08000025","Birmingham",140161,"Oasis Academy Foundry","ptnotfsm6cla1a","32%"
330,"E08000025","Birmingham",140161,"Oasis Academy Foundry","tealgrp2","23"
330,"E08000025","Birmingham",140161,"Oasis Academy Foundry","telig","28"
330,"E08000025","Birmingham",140161,"Oasis Academy Foundry","tfsm6cla1a","19"
330,"E08000025","Birmingham",140161,"Oasis Academy Foundry","tks1average","13.3"
330,"E08000025","Birmingham",140161,"Oasis Academy Foundry","tnotfsm6cla1a","9"
330,"E08000025","Birmingham",140161,"Oasis Academy Foundry","tsenele","0"
330,"E08000025","Birmingham",140161,"Oasis Academy Foundry","tsenelk","8"
330,"E08000025","Birmingham",140502,"Leigh Primary School","nftype","ACC"
330,"E08000025","Birmingham",140502,"Leigh Primary School","ptfsm6cla1a","47%"
330,"E08000025","Birmingham",140502,"Leigh Primary School","ptnotfsm6cla1a","53%"
330,"E08000025","Birmingham",140502,"Leigh Primary School","tealgrp2","79"
330,"E08000025","Birmingham",140502,"Leigh Primary School","telig","87"
330,"E08000025","Birmingham",140502,"Leigh Primary School","tfsm6cla1a","41"
330,"E08000025","Birmingham",140502,"Leigh Primary School","tks1average","15.3"
330,"E08000025","Birmingham",140502,"Leigh Primary School","tnotfsm6cla1a","46"
330,"E08000025","Birmingham",140502,"Leigh Primary School","tsenele","1"
330,"E08000025","Birmingham",140502,"Leigh Primary School","tsenelk","11"
330,"E08000025","Birmingham",140525,"Holy Cross Catholic Primary School","nftype","ACC"
330,"E08000025","Birmingham",140525,"Holy Cross Catholic Primary School","ptfsm6cla1a","13%"
330,"E08000025","Birmingham",140525,"Holy Cross Catholic Primary School","ptnotfsm6cla1a","87%"
330,"E08000025","Birmingham",140525,"Holy Cross Catholic Primary School","tealgrp2","0"
330,"E08000025","Birmingham",140525,"Holy Cross Catholic Primary School","telig","30"
330,"E08000025","Birmingham",140525,"Holy Cross Catholic Primary School","tfsm6cla1a","4"
330,"E08000025","Birmingham",140525,"Holy Cross Catholic Primary School","tks1average","15.6"
330,"E08000025","Birmingham",140525,"Holy Cross Catholic Primary School","tnotfsm6cla1a","26"
330,"E08000025","Birmingham",140525,"Holy Cross Catholic Primary School","tsenele","0"
330,"E08000025","Birmingham",140525,"Holy Cross Catholic Primary School","tsenelk","4"
330,"E08000025","Birmingham",140528,"St Joseph's Catholic Primary School","nftype","ACC"
330,"E08000025","Birmingham",140528,"St Joseph's Catholic Primary School","ptfsm6cla1a","16%"
330,"E08000025","Birmingham",140528,"St Joseph's Catholic Primary School","ptnotfsm6cla1a","84%"
330,"E08000025","Birmingham",140528,"St Joseph's Catholic Primary School","tealgrp2","2"
330,"E08000025","Birmingham",140528,"St Joseph's Catholic Primary School","telig","31"
330,"E08000025","Birmingham",140528,"St Joseph's Catholic Primary School","tfsm6cla1a","5"
330,"E08000025","Birmingham",140528,"St Joseph's Catholic Primary School","tks1average","17.5"
330,"E08000025","Birmingham",140528,"St Joseph's Catholic Primary School","tnotfsm6cla1a","26"
330,"E08000025","Birmingham",140528,"St Joseph's Catholic Primary School","tsenele","0"
330,"E08000025","Birmingham",140528,"St Joseph's Catholic Primary School","tsenelk","1"
330,"E08000025","Birmingham",140529,"St Nicholas Catholic Primary School","nftype","ACC"
330,"E08000025","Birmingham",140529,"St Nicholas Catholic Primary School","ptfsm6cla1a","0%"
330,"E08000025","Birmingham",140529,"St Nicholas Catholic Primary School","ptnotfsm6cla1a","100%"
330,"E08000025","Birmingham",140529,"St Nicholas Catholic Primary School","tealgrp2","1"
330,"E08000025","Birmingham",140529,"St Nicholas Catholic Primary School","telig","30"
330,"E08000025","Birmingham",140529,"St Nicholas Catholic Primary School","tfsm6cla1a","0"
330,"E08000025","Birmingham",140529,"St Nicholas Catholic Primary School","tks1average","18.3"
330,"E08000025","Birmingham",140529,"St Nicholas Catholic Primary School","tnotfsm6cla1a","30"
330,"E08000025","Birmingham",140529,"St Nicholas Catholic Primary School","tsenele","0"
330,"E08000025","Birmingham",140529,"St Nicholas Catholic Primary School","tsenelk","1"
330,"E08000025","Birmingham",140656,"Alston Primary School","nftype","AC"
330,"E08000025","Birmingham",140656,"Alston Primary School","ptfsm6cla1a","43%"
330,"E08000025","Birmingham",140656,"Alston Primary School","ptnotfsm6cla1a","57%"
330,"E08000025","Birmingham",140656,"Alston Primary School","tealgrp2","75"
330,"E08000025","Birmingham",140656,"Alston Primary School","telig","90"
330,"E08000025","Birmingham",140656,"Alston Primary School","tfsm6cla1a","39"
330,"E08000025","Birmingham",140656,"Alston Primary School","tks1average","15.5"
330,"E08000025","Birmingham",140656,"Alston Primary School","tnotfsm6cla1a","51"
330,"E08000025","Birmingham",140656,"Alston Primary School","tsenele","0"
330,"E08000025","Birmingham",140656,"Alston Primary School","tsenelk","19"
330,"E08000025","Birmingham",140889,"Albert Bradbeer Primary Academy","nftype","ACC"
330,"E08000025","Birmingham",140889,"Albert Bradbeer Primary Academy","ptfsm6cla1a","60%"
330,"E08000025","Birmingham",140889,"Albert Bradbeer Primary Academy","ptnotfsm6cla1a","40%"
330,"E08000025","Birmingham",140889,"Albert Bradbeer Primary Academy","tealgrp2","5"
330,"E08000025","Birmingham",140889,"Albert Bradbeer Primary Academy","telig","60"
330,"E08000025","Birmingham",140889,"Albert Bradbeer Primary Academy","tfsm6cla1a","36"
330,"E08000025","Birmingham",140889,"Albert Bradbeer Primary Academy","tks1average","16.0"
330,"E08000025","Birmingham",140889,"Albert Bradbeer Primary Academy","tnotfsm6cla1a","24"
330,"E08000025","Birmingham",140889,"Albert Bradbeer Primary Academy","tsenele","1"
330,"E08000025","Birmingham",140889,"Albert Bradbeer Primary Academy","tsenelk","14"
330,"E08000025","Birmingham",140890,"Heathlands Primary Academy","nftype","ACC"
330,"E08000025","Birmingham",140890,"Heathlands Primary Academy","ptfsm6cla1a","53%"
330,"E08000025","Birmingham",140890,"Heathlands Primary Academy","ptnotfsm6cla1a","47%"
330,"E08000025","Birmingham",140890,"Heathlands Primary Academy","tealgrp2","29"
330,"E08000025","Birmingham",140890,"Heathlands Primary Academy","telig","60"
330,"E08000025","Birmingham",140890,"Heathlands Primary Academy","tfsm6cla1a","32"
330,"E08000025","Birmingham",140890,"Heathlands Primary Academy","tks1average","15.2"
330,"E08000025","Birmingham",140890,"Heathlands Primary Academy","tnotfsm6cla1a","28"
330,"E08000025","Birmingham",140890,"Heathlands Primary Academy","tsenele","0"
330,"E08000025","Birmingham",140890,"Heathlands Primary Academy","tsenelk","4"
330,"E08000025","Birmingham",141319,"Wyndcliffe Primary School","nftype","AC"
330,"E08000025","Birmingham",141319,"Wyndcliffe Primary School","ptfsm6cla1a","48%"
330,"E08000025","Birmingham",141319,"Wyndcliffe Primary School","ptnotfsm6cla1a","52%"
330,"E08000025","Birmingham",141319,"Wyndcliffe Primary School","tealgrp2","85"
330,"E08000025","Birmingham",141319,"Wyndcliffe Primary School","telig","89"
330,"E08000025","Birmingham",141319,"Wyndcliffe Primary School","tfsm6cla1a","43"
330,"E08000025","Birmingham",141319,"Wyndcliffe Primary School","tks1average","15.2"
330,"E08000025","Birmingham",141319,"Wyndcliffe Primary School","tnotfsm6cla1a","46"
330,"E08000025","Birmingham",141319,"Wyndcliffe Primary School","tsenele","0"
330,"E08000025","Birmingham",141319,"Wyndcliffe Primary School","tsenelk","11"
330,"E08000025","Birmingham",141484,"Our Lady of Fatima Catholic Primary School","nftype","ACC"
330,"E08000025","Birmingham",141484,"Our Lady of Fatima Catholic Primary School","ptfsm6cla1a","20%"
330,"E08000025","Birmingham",141484,"Our Lady of Fatima Catholic Primary School","ptnotfsm6cla1a","80%"
330,"E08000025","Birmingham",141484,"Our Lady of Fatima Catholic Primary School","tealgrp2","4"
330,"E08000025","Birmingham",141484,"Our Lady of Fatima Catholic Primary School","telig","30"
330,"E08000025","Birmingham",141484,"Our Lady of Fatima Catholic Primary School","tfsm6cla1a","6"
330,"E08000025","Birmingham",141484,"Our Lady of Fatima Catholic Primary School","tks1average","18.0"
330,"E08000025","Birmingham",141484,"Our Lady of Fatima Catholic Primary School","tnotfsm6cla1a","24"
330,"E08000025","Birmingham",141484,"Our Lady of Fatima Catholic Primary School","tsenele","1"
330,"E08000025","Birmingham",141484,"Our Lady of Fatima Catholic Primary School","tsenelk","3"
330,"E08000025","Birmingham",141669,"St Columba's Catholic Primary School","nftype","AC"
330,"E08000025","Birmingham",141669,"St Columba's Catholic Primary School","ptfsm6cla1a","52%"
330,"E08000025","Birmingham",141669,"St Columba's Catholic Primary School","ptnotfsm6cla1a","48%"
330,"E08000025","Birmingham",141669,"St Columba's Catholic Primary School","tealgrp2","7"
330,"E08000025","Birmingham",141669,"St Columba's Catholic Primary School","telig","29"
330,"E08000025","Birmingham",141669,"St Columba's Catholic Primary School","tfsm6cla1a","15"
330,"E08000025","Birmingham",141669,"St Columba's Catholic Primary School","tks1average","16.1"
330,"E08000025","Birmingham",141669,"St Columba's Catholic Primary School","tnotfsm6cla1a","14"
330,"E08000025","Birmingham",141669,"St Columba's Catholic Primary School","tsenele","1"
330,"E08000025","Birmingham",141669,"St Columba's Catholic Primary School","tsenelk","4"
330,"E08000025","Birmingham",141670,"St Joseph's Catholic Primary School","nftype","AC"
330,"E08000025","Birmingham",141670,"St Joseph's Catholic Primary School","ptfsm6cla1a","28%"
330,"E08000025","Birmingham",141670,"St Joseph's Catholic Primary School","ptnotfsm6cla1a","72%"
330,"E08000025","Birmingham",141670,"St Joseph's Catholic Primary School","tealgrp2","4"
330,"E08000025","Birmingham",141670,"St Joseph's Catholic Primary School","telig","29"
330,"E08000025","Birmingham",141670,"St Joseph's Catholic Primary School","tfsm6cla1a","8"
330,"E08000025","Birmingham",141670,"St Joseph's Catholic Primary School","tks1average","17.2"
330,"E08000025","Birmingham",141670,"St Joseph's Catholic Primary School","tnotfsm6cla1a","21"
330,"E08000025","Birmingham",141670,"St Joseph's Catholic Primary School","tsenele","0"
330,"E08000025","Birmingham",141670,"St Joseph's Catholic Primary School","tsenelk","4"
330,"E08000025","Birmingham",141815,"St Brigid's Catholic Primary School","nftype","ACC"
330,"E08000025","Birmingham",141815,"St Brigid's Catholic Primary School","ptfsm6cla1a","33%"
330,"E08000025","Birmingham",141815,"St Brigid's Catholic Primary School","ptnotfsm6cla1a","67%"
330,"E08000025","Birmingham",141815,"St Brigid's Catholic Primary School","tealgrp2","15"
330,"E08000025","Birmingham",141815,"St Brigid's Catholic Primary School","telig","60"
330,"E08000025","Birmingham",141815,"St Brigid's Catholic Primary School","tfsm6cla1a","20"
330,"E08000025","Birmingham",141815,"St Brigid's Catholic Primary School","tks1average","15.8"
330,"E08000025","Birmingham",141815,"St Brigid's Catholic Primary School","tnotfsm6cla1a","40"
330,"E08000025","Birmingham",141815,"St Brigid's Catholic Primary School","tsenele","1"
330,"E08000025","Birmingham",141815,"St Brigid's Catholic Primary School","tsenelk","13"
330,"E08000025","Birmingham",141820,"St James Catholic Primary School","nftype","ACC"
330,"E08000025","Birmingham",141820,"St James Catholic Primary School","ptfsm6cla1a","17%"
330,"E08000025","Birmingham",141820,"St James Catholic Primary School","ptnotfsm6cla1a","83%"
330,"E08000025","Birmingham",141820,"St James Catholic Primary School","tealgrp2","1"
